-0.0002261	0.0212276	-0.0010430	-0.5614206	-0.0817023	0.5617983
-0.0037700	0.0569729	0.0109033	-1.1728560	-0.0240389	6.8636843
-0.0690415	1.6574202	-0.0221875	40.3902086	1.8146158	52.5713921
0.0084945	-0.4603338	0.0047443	-6.5812264	-2.4233866	1.8195902
-0.0470725	0.5841078	0.0093279	0.9995426	0.7636467	53.2424612
0.0625967	-2.9991333	0.1053384	53.0776915	0.6696195	22.2496383
-0.0269540	0.0498838	0.0293343	0.2346049	0.4872013	44.8478477
-0.0061662	0.0646686	0.0215032	-0.6694050	0.1110547	20.9070540
-0.0661303	1.6257098	-0.0304414	39.6202746	1.7882902	52.6178487
0.0111306	-1.3471776	0.0301767	32.7511520	-1.6736690	-9.7432763
0.0071860	-0.0248642	-0.0243238	-7.0301244	-2.4876419	3.2548753
0.0034387	-0.6096014	0.0065309	-6.1985728	-2.4202118	1.1736903
-0.0706761	1.6520626	-0.0239905	44.2740671	1.9443396	52.4196907
-0.0630858	1.5663640	-0.0232648	10.2668858	1.0855143	54.5763801
-0.0652776	1.6099581	-0.0287765	36.5412900	1.7151240	52.6478652
0.0048248	-1.4235771	0.0324674	41.8805706	-1.4855976	-11.4582480
-0.0753111	2.1626587	-0.0556537	56.0150174	2.2590909	49.1538957
-0.0109438	0.0729717	0.0283925	-0.2777067	0.2414427	31.7664466
-0.0588810	1.6042256	-0.0276331	12.6188390	1.1392780	54.5675234
0.0087579	-1.2960600	0.0312503	8.7727578	-2.1593757	-4.1994307
-0.0632602	1.6220933	-0.0240304	7.9536339	1.0234856	54.6014040
0.0098290	-1.3297505	0.0335267	29.0063420	-1.7622634	-8.8521941
0.0103084	-1.2459072	0.0340493	13.9189235	-2.0558067	-5.6999747
0.0538214	-3.1287146	0.0904416	51.0967878	-0.3866575	5.2883975
-0.0127272	0.0858679	0.0173932	-1.0158500	-0.0018629	10.0004536
0.0029809	-1.3396480	0.0303531	-0.1635122	-2.3439186	-1.7836946
-0.0709085	1.7511417	-0.0187912	48.8388217	2.0948216	51.9090360
