0	-0	0	0	0	0	0
1	0.772368	0.0327364	-0.0799086	0.0264831	-0.0229884	-0.000910588
2	1.54814	0.10876	-0.145628	0.0267403	-0.0133916	-0.0219009
3	2.31526	0.137096	-0.201363	0.0265437	0.00278928	-0.0186111
4	3.10334	0.192551	-0.261843	0.0188825	0.0327596	-0.0217311
5	3.87614	0.191796	-0.31181	0.0179282	-0.011937	-0.0272029
6	4.64879	0.220795	-0.362641	0.0147858	-0.0262978	-0.0291786
7	5.40755	0.276993	-0.414905	0.0301481	0.00548049	-0.0241744
8	6.15701	0.297235	-0.469772	0.0117574	0.00435456	-0.0186027
9	6.90361	0.288081	-0.492859	0.0276905	0.00224265	-0.00335224
10	7.69361	0.32286	-0.532682	0.0418511	-0.0110203	-0.00320835
11	8.47315	0.351115	-0.56503	0.0381629	-0.0811424	-0.0032969
12	9.24041	0.369446	-0.623674	0.021041	-0.0174707	-0.0181543
13	9.97169	0.426288	-0.672939	0.0389204	-0.0213807	-0.0201538
14	10.7596	0.384543	-0.72097	0.0380838	0.0164882	-0.00566518
15	11.5393	0.413364	-0.766069	0.038754	0.00873705	-0.013198
16	12.3057	0.431091	-0.809187	0.0362958	-0.00167012	-0.0202236
17	13.0645	0.445803	-0.848808	0.0343446	-0.0139527	-0.0264574
18	13.8488	0.460652	-0.901819	0.0290632	-0.00132534	-0.0204523
19	14.6169	0.468446	-0.947726	0.0312527	0.00448158	-0.0387521
20	15.3703	0.488441	-1.00421	0.00927626	0.0192852	-0.0435249
21	16.1354	0.523279	-1.06253	0.00865303	0.00581291	-0.0342866
22	16.8679	0.623382	-1.09637	0.0323856	0.0109771	-0.0426939
23	17.6184	0.681971	-1.08379	0.00336428	0.0514208	-0.0457104
24	18.3904	0.532798	-1.17223	0.0295578	-0.155898	-0.0275897
25	18.8725	0.590115	-1.20928	0.032141	-0.433038	-0.00538225
26	19.0818	0.723461	-1.2532	0.0207503	-0.695042	-0.004782
27	19.331	0.92594	-1.29415	-0.00238758	-0.979025	0.0115621
28	19.5554	1.2397	-1.31408	-0.0141607	-1.24465	0.0121365
29	19.651	1.69408	-1.33915	-0.0137111	-1.51532	0.0179283
30	19.7735	2.4549	-1.3536	-0.0233933	-1.53943	0.0424149
31	19.7677	3.22454	-1.40777	-0.0588349	-1.57951	0.00082363
32	19.8372	3.96994	-1.43299	-0.0569919	-1.57866	0.0465906
33	19.8516	4.73777	-1.45504	-0.0391838	-1.58033	0.0475902
34	19.7891	5.5013	-1.48356	-0.0314336	-1.53036	0.024014
35	19.8122	6.26411	-1.50639	-0.0313305	-1.54773	0.0202431
36	19.8242	7.02779	-1.53144	-0.0696615	-1.58125	0.0211524
37	19.8012	7.79945	-1.58341	-0.0843583	-1.53259	-0.00748013
38	19.8209	8.56027	-1.61389	-0.0857019	-1.59563	-0.0103047
39	19.7685	9.32128	-1.63598	-0.0962984	-1.58153	-0.00876431
40	19.6335	10.1464	-1.53254	-0.0648566	-1.60704	-0.0246817
41	19.4675	10.7871	-1.54233	-0.0520389	-1.87473	0.00498428
42	19.362	11.222	-1.58592	-0.0846802	-2.13646	0.0343475
43	19.0696	11.6991	-1.66258	-0.061103	-2.41923	0.065699
44	18.8028	11.9798	-1.72359	-0.0585855	-2.68696	0.103877
45	18.5435	12.0877	-1.69929	-0.0618312	-2.98195	0.109401
46	17.7807	12.2085	-1.65317	0.0817007	3.10731	-0.120044
47	17.0536	12.2562	-1.61164	0.0601383	3.12114	-0.137075
48	16.2946	12.2941	-1.58516	0.0527811	3.11684	-0.118319
49	15.4923	12.192	-1.54254	-0.043474	-3.13519	0.0987382
50	14.7206	12.0804	-1.51829	0.064177	3.096	-0.0674826
51	13.9517	12.0163	-1.48014	0.0712665	3.05552	-0.0837603
52	13.2085	11.9368	-1.4387	0.0510243	3.0918	-0.0944094
53	12.4329	11.7981	-1.41077	0.0926804	3.06869	-0.0831482
54	11.6606	11.7418	-1.39287	0.0834043	3.11728	-0.0449347
55	10.8801	11.7036	-1.36974	0.0709695	3.09494	-0.0149991
56	10.1102	11.6477	-1.33535	0.0627842	3.12342	-0.0120544
57	9.3366	11.6287	-1.30605	-0.0977955	-3.13302	0.0350263
58	8.59402	11.6183	-1.26831	-0.0677397	-3.11448	0.00412825
59	7.82293	11.559	-1.24344	0.0912544	3.1272	-0.00260919
60	7.03241	11.5368	-1.19665	0.0915976	3.09577	-0.0182059
61	6.25622	11.5671	-1.16134	0.0930715	3.10917	-0.0163765
62	5.47711	11.5222	-1.12626	0.0853264	3.08804	-0.0139535
63	4.68302	11.4874	-1.09567	-0.0747425	-3.13734	0.0477009
64	3.89463	11.4471	-1.05186	0.105685	3.10597	-0.072405
65	3.12376	11.4356	-1.01907	0.0758728	3.07093	-0.0686588
66	2.34771	11.353	-0.96987	0.040665	3.13336	-0.0804437
67	1.57409	11.3468	-0.919422	0.100731	3.11268	-0.0892205
