-0.0081059	0.3450018	-0.0184903	-5.8323485	-2.0922222	12.0621220
-0.0066618	0.3604500	-0.0174617	-5.5738593	-2.0899324	12.7895311
-0.0103823	0.3417878	-0.0150780	-5.2962973	-2.0810417	13.5437044
-0.0137606	0.2873679	-0.0140320	-5.0831677	-2.0710225	14.2941878
-0.0109365	0.2789820	-0.0116245	-4.8705865	-2.0514622	15.0484529
-0.0114718	0.2634738	-0.0139131	-4.6688503	-2.0316616	15.7902848
-0.0073279	0.2884311	-0.0131365	-4.4600137	-2.0200278	16.5173334
-0.0078105	0.3618964	0.0019393	-4.3733316	-1.9675739	17.3491124
-0.0023933	0.3564445	0.0051322	-4.0606469	-1.9652865	18.0690260
-0.0043891	0.3497675	0.0106252	-3.7590610	-1.9605853	18.7744034
-0.0076672	0.3580061	0.0080781	-3.5044772	-1.9547156	19.4933297
-0.0132225	0.3848071	0.0133313	-3.2224779	-1.9441007	20.2187745
-0.0076543	0.3750020	0.0118718	-2.9565961	-1.9277324	20.9371255
-0.0071015	0.3580808	0.0113107	-2.6910183	-1.9193241	21.6764074
-0.0063846	0.3774949	0.0122858	-2.4165784	-1.9083849	22.3946867
-0.0095799	0.3222141	0.0074860	-2.1716405	-1.8994875	23.1394048
-0.0049780	0.3046433	0.0111640	-1.9503112	-1.8896926	23.8786772
-0.0043893	0.3478036	0.0068344	-1.7098620	-1.8827615	24.6253908
-0.0062312	0.3770472	0.0080877	-1.4376947	-1.8776093	25.3650097
-0.0085745	0.3400112	0.0073241	-1.1494642	-1.8629051	26.1772056
-0.0122427	0.3363384	0.0084768	-0.9059924	-1.8508086	26.9137259
-0.0176357	0.3573106	0.0111409	-0.6555537	-1.8339101	27.6292737
-0.0040560	0.3687916	0.0117973	-0.3869371	-1.8183969	28.3277718
-0.0070690	0.3455741	0.0129346	-0.1168760	-1.8079125	29.0926573
-0.0097703	0.3337282	0.0119346	0.1248158	-1.7919644	29.8318768
-0.0082564	0.3584108	0.0142935	0.3794234	-1.7821325	30.5668983
-0.0087027	0.3662644	0.0152106	0.6425459	-1.7846308	31.3266747
-0.0034160	0.3707402	0.0203106	0.9103961	-1.7812828	32.0476629
-0.0147334	0.3267708	0.0140015	1.1508999	-1.7650913	32.8022139
-0.0124482	0.3316062	0.0167904	1.3915107	-1.7441375	33.5330729
-0.0089406	0.3289252	0.0157325	1.6337926	-1.7324957	34.2955456
-0.0055228	0.3316763	0.0175211	1.8769621	-1.7222325	35.0486117
-0.0117447	0.3539736	0.0186208	2.1358302	-1.7156004	35.7742684
-0.0167616	0.3277134	0.0188966	2.3717097	-1.6938548	36.5118150
-0.0109484	0.3423929	0.0186343	2.6148790	-1.6787987	37.2315240
-0.0075470	0.3481453	0.0173605	2.8626861	-1.6652340	37.9557683
-0.0060533	0.3445927	0.0181101	3.1208688	-1.6551322	38.7123385
-0.0132387	0.3592814	0.0223024	3.3760657	-1.6409922	39.4244671
-0.0145163	0.3714562	0.0207472	3.6582494	-1.6235941	40.1853277
-0.0051660	0.3638773	0.0187866	3.9144399	-1.6083988	40.8931918
-0.0088945	0.3506605	0.0207415	4.1674868	-1.5974759	41.6009404
-0.0060574	0.3459024	0.0194287	4.4152808	-1.5844512	42.3186687
-0.0080044	0.3537486	0.0257565	4.6768542	-1.5763248	43.0636062
-0.0069474	0.3560483	0.0276853	4.9323438	-1.5604791	43.7881970
-0.0031737	0.3431971	0.0259134	5.1743166	-1.5399899	44.5341426
-0.0093979	0.3248021	0.0267960	5.4058584	-1.5316532	45.2389533
-0.0135190	0.3165584	0.0243622	5.6322216	-1.5153429	46.0058874
-0.0132231	0.3509869	0.0245212	5.8757829	-1.4984926	46.7265169
-0.0074507	0.3533255	0.0268600	6.1307665	-1.4803390	47.4560487
-0.0061781	0.3549173	0.0292180	6.3863500	-1.4682223	48.1716987
-0.0095202	0.3647079	0.0259004	6.6402617	-1.4582523	48.8869157
-0.0085007	0.3485751	0.0240163	6.8955187	-1.4470409	49.6082415
-0.0091756	0.3396845	0.0209279	7.1417425	-1.4358462	50.3405804
-0.0073100	0.3375258	0.0246085	7.3820939	-1.4287351	51.0626298
-0.0090413	0.3478988	0.0234365	7.6359902	-1.4196776	51.7963051
-0.0177893	0.3374226	0.0228052	7.8896997	-1.4096009	52.5418756
-0.0176923	0.3429263	0.0193889	8.1313665	-1.3882220	53.2645771
-0.0189768	0.3256949	0.0187981	8.3663539	-1.3740508	53.9893693
-0.0128342	0.3426948	0.0173747	8.6207675	-1.3677364	54.7416647
-0.0239960	0.3597164	0.0200822	8.9147892	-1.3723509	55.4978894
-0.0240290	0.3517729	0.0241977	9.1975163	-1.3506166	56.2508971
-0.0207521	0.3394555	0.0272321	9.4371496	-1.3329173	56.9750498
-0.0225094	0.3412897	0.0223290	9.6915895	-1.3130690	57.7091096
-0.0290766	0.3267503	0.0206782	9.9404551	-1.2976897	58.4672965
-0.0313505	0.3623272	0.0202523	10.1740484	-1.2694789	59.1802688
-0.0429583	0.4051301	0.0183374	10.4322910	-1.2366230	59.9082602
-0.0441780	0.5841998	0.0219235	10.7884021	-1.2239653	60.6021964
-0.0427243	0.8504218	0.0091596	11.2694882	-1.1820771	61.1369610
-0.0431249	1.0848388	0.0048134	11.8012576	-1.1534884	61.4657672
-0.0431749	1.3198575	-0.0048456	12.4580405	-1.1246368	61.7086742
-0.0440751	1.5441910	-0.0069132	13.1103450	-1.1150568	61.7745967
-0.0469815	1.7690437	-0.0143596	13.8587042	-1.0979672	61.6789477
-0.0457881	1.8030426	-0.0168465	14.6003681	-1.0805399	61.5095238
-0.0502446	1.7921437	-0.0042931	15.3487265	-1.0671774	61.3412599
-0.0436933	1.7840131	-0.0118691	16.1024341	-1.0473431	61.1899683
-0.0490202	1.8284084	-0.0085681	16.8638379	-1.0278326	61.0163372
-0.0581854	1.8599465	-0.0096104	17.5957991	-1.0066020	60.8230069
-0.0588060	1.8929535	-0.0148197	18.3223135	-0.9832727	60.6052910
-0.0603663	1.8926239	-0.0248928	19.0607604	-0.9630273	60.3721151
-0.0560641	1.8555661	-0.0188326	19.7885072	-0.9484085	60.1587210
-0.0578861	1.8368575	-0.0144628	20.5474862	-0.9306098	59.9634867
-0.0545823	1.8552423	-0.0266521	21.2987515	-0.9129931	59.7641659
-0.0590411	1.8622571	-0.0194143	22.0645494	-0.9026596	59.5473734
-0.0544494	1.8748442	-0.0201172	22.8022862	-0.8873215	59.3301726
-0.0575607	1.9191457	-0.0209163	23.5185720	-0.8716143	59.1054019
-0.0573269	1.9492123	-0.0237244	24.2230828	-0.8558255	58.8285192
-0.0599409	1.9409208	-0.0195987	24.9509742	-0.8471423	58.5616268
-0.0581016	1.9180473	-0.0274773	25.6761744	-0.8302163	58.3135039
-0.0631085	1.9280498	-0.0222943	26.4015939	-0.8154303	58.0579989
-0.0565297	1.9443631	-0.0257668	27.1072206	-0.8048223	57.7944585
-0.0551117	1.9461076	-0.0203237	27.8267661	-0.7907093	57.5189502
-0.0518115	1.9485914	-0.0231832	28.5352736	-0.7818501	57.2457868
-0.0635551	1.9355258	-0.0161126	29.2737772	-0.7654150	56.9725924
-0.0613513	1.9099679	-0.0161953	30.0062122	-0.7534740	56.7242468
-0.0578950	1.9206769	-0.0189313	30.7403970	-0.7398633	56.4704750
-0.0575752	1.9280582	-0.0189685	31.4483643	-0.7181216	56.2154449
-0.0551404	1.9417951	-0.0196541	32.1739267	-0.7008765	55.9437676
-0.0573239	1.9354941	-0.0213563	32.9265977	-0.6877508	55.6721520
-0.0641667	1.9294597	-0.0153322	33.6502528	-0.6691702	55.4117941
-0.0566335	1.9524963	-0.0242007	34.3628517	-0.6531145	55.1385996
-0.0583706	1.9592757	-0.0235541	35.0888280	-0.6388670	54.8581316
-0.0559224	1.9600936	-0.0185943	35.8018778	-0.6286642	54.5686441
-0.0676860	1.9517268	-0.0132903	36.5051575	-0.6068301	54.2904917
-0.0694661	1.8947965	-0.0185487	37.2780819	-0.5818438	54.0439400
-0.0600679	1.8922985	-0.0232286	38.0284317	-0.5647844	53.8029042
-0.0633613	1.9090303	-0.0227785	38.7627344	-0.5443103	53.5567823
-0.0648002	1.9284213	-0.0231768	39.4734024	-0.5310563	53.2985732
-0.0635298	1.9465622	-0.0281110	40.1997037	-0.5127601	53.0310151
-0.0602565	1.9479926	-0.0314061	40.9033869	-0.5007424	52.7666042
-0.0598420	1.9501608	-0.0289675	41.6103166	-0.4924701	52.4899256
-0.0605666	1.9547750	-0.0267834	42.3596879	-0.4698763	52.1998383
-0.0662662	1.9520933	-0.0197732	43.0756159	-0.4529188	51.9202872
-0.0653466	1.9383671	-0.0253140	43.8054301	-0.4369465	51.6484265
-0.0695332	1.9305995	-0.0242541	44.5294431	-0.4198033	51.3925686
-0.0661064	1.8824760	-0.0204302	45.2581845	-0.4138852	51.1535817
-0.0688957	1.8534767	-0.0253677	46.0104873	-0.3925540	50.9500887
-0.0654060	1.8610329	-0.0211023	46.7687434	-0.3685200	50.7288185
-0.0629402	1.8431833	-0.0285701	47.5195120	-0.3523896	50.5280888
-0.0604938	1.8892214	-0.0279993	48.2414906	-0.3405461	50.3021409
-0.0664977	1.9225046	-0.0171933	48.9910590	-0.3280651	50.0525967
-0.0688587	1.8695017	-0.0103447	49.7251251	-0.3083002	49.8221203
-0.0759155	1.8475654	-0.0071169	50.4511872	-0.2862839	49.6232614
-0.0700462	1.8755114	-0.0158743	51.1698333	-0.2657659	49.4057641
-0.0685576	1.8952759	-0.0083513	51.9169032	-0.2548709	49.1663137
-0.0666690	1.9171557	-0.0130523	52.6464647	-0.2301429	48.9268417
-0.0610255	1.9635283	-0.0180089	53.3429942	-0.1948964	48.6493251
-0.0583175	1.9612538	-0.0140641	54.0533239	-0.1779125	48.3637253
-0.0622131	1.9487233	-0.0160402	54.7874610	-0.1469763	48.0920678
-0.0628182	1.9254206	-0.0113687	55.5174915	-0.1175595	47.8272787
-0.0625114	1.9589614	-0.0075895	56.2347826	-0.0949741	47.5452223
-0.0580156	2.0086294	-0.0101684	56.9531180	-0.0711472	47.2159267
-0.0598622	2.0381640	-0.0145965	57.6480110	-0.0527653	46.8813763
-0.0602110	2.0782013	-0.0234316	58.3239767	-0.0267319	46.5417269
-0.0663980	2.1487789	-0.0343083	59.0331197	-0.0137315	46.2202250
-0.0734221	2.2167321	-0.0336224	59.7305639	0.0095879	45.8235441
-0.0670538	2.2698396	-0.0477627	60.2662798	0.0716655	45.3039505
-0.0667242	2.2867878	-0.0492234	60.8526462	0.0685949	44.7824650
-0.0730278	2.3406766	-0.0342261	61.5549093	0.0121607	44.3969898
-0.0791120	2.3820952	-0.0358314	62.1379745	0.0101648	43.8571565
-0.0852982	2.3884001	-0.0319102	62.6799256	-0.0261503	43.3433881
-0.0891886	2.4257977	-0.0353667	63.1983152	-0.0262123	42.8100255
-0.0970152	2.5337666	-0.0319750	63.7225589	-0.0492610	42.2171680
-0.1034818	2.6514829	-0.0359557	64.1894342	-0.0537368	41.5882482
-0.0920365	2.7353342	-0.0473376	64.4285486	-0.0539886	41.1128529
-0.0893874	2.8004508	-0.0507878	64.5422245	-0.0567995	40.8096413
-0.0860271	2.8860166	-0.0567561	64.6377348	-0.0690953	40.4716566
-0.0877414	3.1032971	-0.0477300	64.6981609	-0.1138567	39.7176357
0.0802180	-2.9548323	0.0542980	64.6115323	-0.1356726	38.9249362
0.0636025	-2.7828514	0.0493437	64.3792752	-0.1644495	38.1926198
0.0671504	-2.7414847	0.0542478	64.0995362	-0.1917665	37.4693289
0.0643089	-2.7538143	0.0598820	63.8102651	-0.2199945	36.7440054
0.0630345	-2.7679639	0.0599643	63.5447910	-0.2500330	36.0306088
0.0650058	-2.7804140	0.0582199	63.2804839	-0.2826843	35.3079066
0.0627170	-2.7720677	0.0611646	63.0300141	-0.3156314	34.5869373
0.0287825	-2.7461179	0.0589613	62.8197428	-0.3630861	33.8114687
0.0307893	-2.7533829	0.0615720	62.5357646	-0.3940621	33.0828624
0.0246330	-2.7881180	0.0533602	62.2820421	-0.4240948	32.3366799
0.0268396	-2.7969607	0.0507205	62.0335642	-0.4513922	31.6084813
0.0255275	-2.7692765	0.0534651	61.7645269	-0.4787175	30.8369925
0.0238020	-2.7565002	0.0571106	61.4943619	-0.5055457	30.1338882
0.0216098	-2.7531156	0.0547617	61.2133016	-0.5343762	29.3968724
0.0238481	-2.7502267	0.0579522	60.9346154	-0.5608260	28.6670902
0.0217910	-2.7354889	0.0565619	60.6430314	-0.5911632	27.9523491
0.0256565	-2.7306971	0.0632039	60.3478151	-0.6194764	27.2306225
0.0181614	-2.6666352	0.0631114	60.0184902	-0.6495012	26.5269757
0.0178414	-2.5403420	0.0513753	59.6071632	-0.6759390	25.8590097
0.0198160	-2.5176592	0.0483720	59.1759949	-0.7043458	25.2280329
0.0106790	-2.4557289	0.0518404	58.7093103	-0.7268647	24.6118943
0.0157370	-2.4307130	0.0573208	58.2132164	-0.7540277	24.0234440
0.0174935	-2.5435654	0.0523329	57.7677938	-0.7803171	23.3937735
0.0219662	-2.6622206	0.0576673	57.4121814	-0.8121532	22.7232985
0.0212906	-2.7531205	0.0536504	57.1234452	-0.8409830	22.0385292
0.0183390	-2.7885802	0.0646723	56.8601522	-0.8679607	21.3151139
0.0234869	-2.7891896	0.0599620	56.6190803	-0.8922595	20.6043215
0.0179542	-2.7706847	0.0655485	56.3397075	-0.9217927	19.8735710
0.0175421	-2.7937030	0.0496938	56.0919573	-0.9517662	19.1435691
0.0189544	-2.8091823	0.0482017	55.8398636	-0.9724825	18.4090272
0.0276358	-2.8186332	0.0565064	55.6128240	-0.9966835	17.6736631
0.0289098	-2.8233376	0.0662189	55.3829859	-1.0270065	16.9211261
0.0219728	-2.8062470	0.0530615	55.1416700	-1.0596952	16.1777367
0.0271904	-2.7986869	0.0561633	54.8916463	-1.0862877	15.4234339
0.0237001	-2.7884380	0.0676835	54.6289101	-1.1167265	14.6862178
0.0281584	-2.7773286	0.0617746	54.3650517	-1.1538360	13.9407419
0.0304470	-2.7875062	0.0599273	54.1070784	-1.1890769	13.2050976
0.0237954	-2.7838291	0.0472075	53.8461759	-1.2159692	12.4867415
0.0231195	-2.7823065	0.0563794	53.5831808	-1.2398626	11.7609094
0.0292097	-2.7858069	0.0536315	53.3262835	-1.2636889	11.0127762
0.0319982	-2.7916503	0.0609740	53.0744517	-1.2930273	10.2796984
0.0319700	-2.7970487	0.0571860	52.8278209	-1.3245352	9.5553288
0.0297258	-2.8110928	0.0643761	52.5872204	-1.3508316	8.8368937
0.0284986	-2.8196647	0.0586111	52.3508354	-1.3876614	8.1136144
0.0274164	-2.7827973	0.0701050	52.1129766	-1.4168534	7.4044184
0.0232536	-2.7359711	0.0616800	51.8327114	-1.4490545	6.6821632
0.0234878	-2.7775556	0.0476085	51.5425463	-1.4764418	5.9642843
0.0341149	-2.8555716	0.0583717	51.3314673	-1.5034517	5.2071442
0.0353074	-2.8887908	0.0629655	51.1373403	-1.5225704	4.4510002
0.0267378	-2.9102911	0.0646283	50.9603454	-1.5569316	3.7068011
0.0248259	-2.9323424	0.0612133	50.8093173	-1.5846663	2.9420440
0.0226709	-2.9495005	0.0543509	50.6794268	-1.6071658	2.1734503
0.0210864	-2.9523911	0.0640774	50.5544060	-1.6421632	1.4252103
0.0197481	-2.9570779	0.0622412	50.4328485	-1.6757903	0.6721322
0.0194081	-2.9784541	0.0586507	50.3174758	-1.7173340	-0.0741483
0.0152576	-2.9102877	0.0457223	50.1821647	-1.7447634	-0.8361191
0.0102401	-2.9224470	0.0392624	50.0255701	-1.7668821	-1.5806250
0.0069415	-2.8929170	0.0474309	49.8660067	-1.7887452	-2.3274443
0.0102104	-2.9060142	0.0490506	49.7044706	-1.8046386	-3.0815094
0.0112436	-2.8705956	0.0534658	49.5251005	-1.8392427	-3.8411106
0.0103262	-2.8842285	0.0461499	49.3377216	-1.8508414	-4.5744323
0.0036427	-2.8317538	0.0496202	49.1315386	-1.8786651	-5.3148296
0.0011495	-2.7882022	0.0548963	48.8771615	-1.9039479	-6.0306267
0.0039242	-2.8086543	0.0521387	48.6378744	-1.9302610	-6.7618960
0.0020091	-2.7799230	0.0411843	48.3898459	-1.9465420	-7.4989980
